text,labels
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham""",0
You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0
"Breaking News >> Supreme Court Says Individuals Have Right to Own Guns, Strikes Down D.C. Handgun Ban",0
we don't have to do anything if you  don't want to,1
Have you always been saying welp?,0
 How about the ability to discribe the duties of the job you are asking for?,0
Tell them no need to investigate about me anywhere.,0
  And thats the way it supposed to be Robert.,0
"thinking about you,",1
woudl you  shave your crotch?,1
my ex-wife was not able to have kids. Do you want kids one day?,0
god save us all if the republicans get office once again,0
"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",0
"K, I might come by tonight then if my class lets out early",0
Lol ... I knew that .... I saw him in the dollar store,0
"Well your house is in the back of mine so not only do I own your tree but also YOU AND YOUR UGLY SUNGLASSES. LOL. ;)    ***so ur trying to tell me that your house is actually in the middle of this sugarcane plantation? cuz seriously, right across our house is a sugarcane field. ;op    p.s.  the sunglass that i was using there isn't mine! so, HA!  ;op    (but i know ur still 'inggit' cuz i own mango trees!) LOL",0
so you  are free tonight what city are you  in,1
Also track down any lighters you can find,0
I had it already..sabarish asked me to go..,0
  You gathered that I support the Bush agenda. I don't. But being polarized with such bias how can you be expected to see clearly?,0
that girl we meet after a week i think but we cam everyday,1
but I won't ask you  to have me cum in your mouth,1
i said you got to tell me something abut you so i can know you better,1
tease and please,1
"Ask g or iouri, I've told the story like ten times already",0
it sent email,1
like i am gonna put it deep inside of u,1
Gettin rdy to ship comp,0
But i'll b going 2 sch on mon. My sis need 2 take smth.,0
I have to take exam with march 3,0
hey you be right back me for a long time laugh,1
Cancel cheyyamo?and get some money back?,0
Do you have pics?,1
your  prettty cool,1
is that what guys usually like?,1
Can you do online transaction?,0
"Aight will do, thanks again for comin out",0
Pls send me your address sir.,0
Good morning. At the repair shop--the ONLY reason i'm up at this hour.,0
Anything lar then Ì_ not going home 4 dinner?,0
"Yep, drive-ins make great swap meets. The 3 we had in Chicago have all shut down. We do have a movie in the park night(Grant Park) downtown that's free. They show classics like All About Eve, North By Northwest to keep all the crazy teens and gangbangers away. All on a huge screen with great sound. You bring your picnic stuff or just a blanket and chill.  I think I did see that Mother's day. I can't remember what it was about though.",0
"   whatever. Try to bully me out of watching Stone's movie, tough guy.",0
you want me to hold you while you go to sleep ?,1
I've reached already.,0
Happy New Year Princess!,0
what all have you  don't if you  don't mind me asking?,1
"Yay, more strawman arguments.  And spewing Ron Paul blogs?  Uhmmmm... buddy, despite what the UN is and does (which, in case you didnt know, is a multi-national collaborative entity BTW and is not made up solely of the US), that doesn't discredit the world's general opinion about the US.  Especially when the UN says, ""No, you can't invade iraq"", and the US says ""Too bad, what are you going to do?"" Sicne that IS basically how it went down.  The US government does what it wants, regardless of what the UN wants. The US only ""abides"" by the UN when it's convenient for them. It's a big fucking joke. So don't try and back the US and opinion with the collaborative effors of the UN - because then you just end up looking like a complete jackass.",0
i know were that is,1
I like your hair,1
"That's cool, I'll come by like  &lt;#&gt; ish",0
"  You should check out Session 9, it's very good. Good atmosphere, and good acting... Plus there are some real creepy bits in it! I think you'd like it.  Here's the imdb link for it: http://www.imdb.com/title/tt0261983/",0
I went to project centre,0
k no prob,1
Ok... C ya...,0
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,0
kill bill 1,0
if you get pregant you can move in with me,1
Did u find out what time the bus is at coz i need to sort some stuff out.,0
Sounds like something that someone testing me would sayy,0
I.ll give her once i have it. Plus she said grinule greet you whenever we speak,0
Yay! You better not have told that to 5 other girls either.,0
"I love the Shining, although lets all be honest its getting kinda dated. The campy 70s interior of the Overlook is killing the wicked storyline. I think if you can overlook the camp factor the movie is a true classic. I'd love to see it redone, but cant think of anyone better than Jack...  We may be the last generation to truly love this movie in all its campy classic-ness...  How sad.",0
" so, do you  really want me?",1
Yup but not studying surfing lor. I'm in e lazy mode today.,0
I would say a tos up between Pulp Fiction and Swardfish!,0
so are we boyfriend and girlfriend yes or no,1
so you  going to be my girl,1
Can you talk with me..,0
"with the food shortage, the closing of the borders, the massive floods in the north of spain & basque country, the crisis in spain is escalating.",0
" without condom (Uh, WTF)",1
describe you are self in words to me !! make it exciting laugh yeah send them to me now blaggca@youhoo.com,1
but what do you want to do,1
Sounds great! Im going to sleep now. Have a good night!,0
is it dig?,1
wait ti will you  have a guy eat you  out ,1
The hair cream has not been shipped.,0
is not that are you  out of school,1
"  I'm sure there's way more people do this than I'm aware. My sister had 5 kids. Cripes.  They tell you not to get preagant for at least a year after giving birth because it takes that long to replenish the nutrients you lost.  So say the woman turns her life around and has a stable home and husband, she's SOL?",0
ok how long are they gonna be gone?,1
i miss it,1
" well, it's just that you're so young",1
or no thong or nothing laugh,1
" Thank God these two ""drunken wenches"" were stopped from opening the plane door at 30,000 feet! Passengers who fly should watch their intake of alcohol and other spirits. Man, what was going through their ""alcohol soaked"" minds?""",0
No plm i will come da. On the way.,0
So when do you wanna gym?,0
By all means if you don't feel like voting don't do it. I believe a big part of the reason this countries gone to shit is because uninformed people with little interest in politics vote because they feel they have a patriotic duty to do so.,0
would you eat here out,1
how about you,1
you why you ask?,1
"i think we klikin,,should be fun tonight",1
"Kate jackson rec center before 7ish, right?",0
Who wants to bet that we're all single....  ,0
of course baby i we will do it real gentle,1
 Why isn't Doggett in the new movie? How in the hell can you make a new movie with out the people that were in the end of the tv series?,0
"  Just ""Mark As Spam"" or forward to myspace.",0
A few films with very memorable and some moving endings are:  The Shawshank Redemption Ghost ET Blade Runner Casablanca It's a wonderful life Citizen Kane,0
how tall are u,1
so what you have in mind?,1
where did you go laugh,1
"   I couldnt access your link, my computer warned of 'spy site blocking'  wtf?",0
I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,0
alone at home?,1
"That means you got an A in epi, she.s fine. She.s here now.",0
It had luke skywalkers missing hand in it.,0
we will you  wear a thong when we meet,1
kewl me to,1
" Democrats think?  That's a new concept.  People weren't ""tricked"" into getting bad mortages, they willfully signed papers which they obviously didn't read. Adjustable Rate means it can both adjust Up and Down. Yes, these mortages were bad in the first place, but no one made them sign the papers and then dupped them into a house they couldn't afford. 96% of all mortages are paid on time, so why should 96% of homeowners be forced to bail out people who were stupid enough to sign into bad mortage?",0
then I would stop,1
Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,0
"Meh  Netflix will definately have them   Or just download Utorrent and find the films via torrent and watch them on the good old compy or put them on DVD :)   That's what i'm gonna do with the one i'm Downloading, because i cant find them over here and plus side one of them ain't even on DVD release, which is Silent Night Deadly Night 3.  Juss download and burn to dvd :)",0
